timestamp,pm25,pm10,no2,so2,o3,co,hour,day,month,day_of_week,aqi,temperature,humidity,wind_speed
2025-10-17 04:00:00+00:00,112.9,163.85,9.04,3.41,54.12,853.91,4,17,10,4,181.0,24.99000000000001,65,1.03
2025-10-17 05:00:00+00:00,107.31,157.57,7.53,4.04,76.63,816.36,5,17,10,4,178.0,24.99000000000001,65,1.03
2025-10-17 06:00:00+00:00,112.76,162.61,5.7,4.84,108.25,784.09,6,17,10,4,181.0,24.99000000000001,65,1.03
2025-10-17 07:00:00+00:00,83.67,124.11,1.7,11.73,173.38,420.99,7,17,10,4,166.0,24.99000000000001,65,1.03
2025-10-17 08:00:00+00:00,74.25,109.65,1.32,10.22,173.93,357.66,8,17,10,4,161.0,24.99000000000001,65,1.03
2025-10-17 09:00:00+00:00,71.99,105.76,1.45,9.52,173.88,350.15,9,17,10,4,160.0,24.99000000000001,65,1.03
2025-10-17 10:00:00+00:00,74.24,108.51,3.22,8.53,157.03,390.96,10,17,10,4,161.0,24.99000000000001,65,1.03
2025-10-17 11:00:00+00:00,78.19,113.98,6.33,7.14,132.67,465.21,11,17,10,4,163.0,24.99000000000001,65,1.03
2025-10-17 12:00:00+00:00,81.17,118.66,10.63,6.43,114.84,544.11,12,17,10,4,164.0,24.99000000000001,65,1.03
2025-10-17 13:00:00+00:00,83.85,123.4,14.42,6.9,106.97,622.88,13,17,10,4,166.0,24.99000000000001,65,1.03
2025-10-17 14:00:00+00:00,87.47,129.72,16.12,7.84,106.47,689.05,14,17,10,4,168.0,24.99000000000001,65,1.03
2025-10-17 15:00:00+00:00,93.4,138.29,15.87,8.77,108.77,734.97,15,17,10,4,171.0,24.99000000000001,65,1.03
2025-10-17 16:00:00+00:00,97.96,143.76,14.37,9.47,111.98,746.81,16,17,10,4,173.0,24.99000000000001,65,1.03
2025-10-17 17:00:00+00:00,102.04,148.52,12.95,10.13,116.69,756.87,17,17,10,4,175.0,24.99000000000001,65,1.03
2025-10-17 18:00:00+00:00,104.92,151.19,11.82,10.54,120.09,760.71,18,17,10,4,177.0,24.99000000000001,65,1.03
2025-10-17 19:00:00+00:00,105.56,149.7,10.32,10.25,119.81,737.86,19,17,10,4,177.0,24.99000000000001,65,1.03
2025-10-17 20:00:00+00:00,106.85,148.99,8.51,9.79,118.75,711.22,20,17,10,4,178.0,24.99000000000001,65,1.03
2025-10-17 21:00:00+00:00,108.82,149.75,7.05,9.27,115.73,694.97,21,17,10,4,179.0,24.99000000000001,65,1.03
2025-10-17 22:00:00+00:00,111.14,151.37,6.2,8.15,106.02,693.77,22,17,10,4,180.0,24.99000000000001,65,1.03
2025-10-17 23:00:00+00:00,114.49,154.4,5.79,6.32,91.41,709.12,23,17,10,4,181.0,24.99000000000001,65,1.03
2025-10-18 00:00:00+00:00,117.16,156.42,5.75,4.42,77.4,730.89,0,18,10,5,183.0,24.99000000000001,65,1.03
2025-10-18 01:00:00+00:00,116.97,154.95,5.9,3.09,64.13,746.59,1,18,10,5,183.0,24.99000000000001,65,1.03
2025-10-18 02:00:00+00:00,115.42,153.69,6.85,2.66,52.56,788.48,2,18,10,5,182.0,24.99000000000001,65,1.03
2025-10-18 03:00:00+00:00,113.08,152.3,7.87,2.64,48.23,838.58,3,18,10,5,181.0,24.99000000000001,65,1.03
2025-10-18 04:00:00+00:00,106.78,146.32,7.07,3.19,62.99,834.43,4,18,10,5,177.0,24.99000000000001,65,1.03
2025-10-18 05:00:00+00:00,101.44,140.4,5.62,3.68,86.13,805.92,5,18,10,5,175.0,24.99000000000001,65,1.03
2025-10-18 06:00:00+00:00,106.46,145.21,4.18,4.23,113.61,786.69,6,18,10,5,177.0,24.99000000000001,65,1.03
2025-10-18 07:00:00+00:00,72.0,101.75,1.3,11.2,168.03,393.77,7,18,10,5,160.0,24.99000000000001,65,1.03
2025-10-18 08:00:00+00:00,60.58,84.13,0.92,9.84,165.45,304.63,8,18,10,5,154.0,24.99000000000001,65,1.03
2025-10-18 09:00:00+00:00,57.01,78.42,0.9,9.0,162.73,282.14,9,18,10,5,152.0,24.99000000000001,65,1.03
2025-10-18 10:00:00+00:00,58.24,79.92,2.32,8.22,150.98,309.75,10,18,10,5,152.0,24.99000000000001,65,1.03
2025-10-18 11:00:00+00:00,61.5,84.8,5.02,7.92,142.87,368.81,11,18,10,5,154.0,24.99000000000001,65,1.03
2025-10-18 12:00:00+00:00,64.11,89.06,8.77,7.97,135.68,434.53,12,18,10,5,155.0,24.99000000000001,65,1.03
2025-10-18 13:00:00+00:00,67.14,94.02,11.76,8.19,127.71,501.83,13,18,10,5,157.0,24.99000000000001,65,1.03
2025-10-18 14:00:00+00:00,72.79,101.98,12.85,8.51,122.51,556.24,14,18,10,5,160.0,24.99000000000001,65,1.03
2025-10-18 15:00:00+00:00,78.84,110.2,12.53,8.62,117.71,593.84,15,18,10,5,163.0,24.99000000000001,65,1.03
2025-10-18 16:00:00+00:00,81.62,113.7,11.02,7.74,107.39,599.89,16,18,10,5,164.0,24.99000000000001,65,1.03
2025-10-18 17:00:00+00:00,84.15,116.85,9.76,7.52,103.31,601.16,17,18,10,5,166.0,24.99000000000001,65,1.03
2025-10-18 18:00:00+00:00,86.37,119.02,8.84,7.65,104.05,596.16,18,18,10,5,167.0,24.99000000000001,65,1.03
2025-10-18 19:00:00+00:00,86.99,118.2,7.69,7.64,106.16,569.26,19,18,10,5,167.0,24.99000000000001,65,1.03
2025-10-18 20:00:00+00:00,87.9,117.97,6.44,7.64,108.37,544.1,20,18,10,5,168.0,24.99000000000001,65,1.03
2025-10-18 21:00:00+00:00,89.44,119.04,5.4,7.59,109.39,526.56,21,18,10,5,169.0,24.99000000000001,65,1.03
2025-10-18 22:00:00+00:00,91.39,120.93,4.72,7.44,107.65,517.09,22,18,10,5,170.0,24.99000000000001,65,1.03
2025-10-18 23:00:00+00:00,94.12,124.05,4.39,6.79,101.56,519.57,23,18,10,5,171.0,24.99000000000001,65,1.03
2025-10-19 00:00:00+00:00,97.27,127.76,4.4,5.53,90.08,536.12,0,19,10,6,173.0,24.99000000000001,65,1.03
2025-10-19 01:00:00+00:00,98.67,129.68,4.71,3.88,73.5,558.98,1,19,10,6,173.0,24.99000000000001,65,1.03
2025-10-19 02:00:00+00:00,99.75,132.59,5.85,2.88,57.13,607.35,2,19,10,6,174.0,24.99000000000001,65,1.03
2025-10-19 03:00:00+00:00,99.77,134.75,7.06,2.7,48.81,664.7,3,19,10,6,174.0,24.99000000000001,65,1.03
2025-10-19 04:00:00+00:00,97.39,133.62,6.51,3.27,58.39,681.22,4,19,10,6,173.0,24.99000000000001,65,1.03
2025-10-19 05:00:00+00:00,95.82,131.95,5.53,3.64,75.99,678.74,5,19,10,6,172.0,24.99000000000001,65,1.03
2025-10-19 06:00:00+00:00,103.08,139.25,4.32,4.12,101.49,681.03,6,19,10,6,176.0,24.99000000000001,65,1.03
2025-10-19 07:00:00+00:00,60.24,81.73,1.44,12.26,162.76,328.11,7,19,10,6,153.0,24.99000000000001,65,1.03
2025-10-19 08:00:00+00:00,47.42,63.11,1.15,9.32,158.65,263.91,8,19,10,6,130.0,24.99000000000001,65,1.03
2025-10-19 09:00:00+00:00,45.51,59.97,1.32,8.49,158.5,260.62,9,19,10,6,126.0,24.99000000000001,65,1.03
2025-10-19 10:00:00+00:00,47.58,62.75,2.64,7.68,144.57,293.97,10,19,10,6,131.0,24.99000000000001,65,1.03
2025-10-19 11:00:00+00:00,50.87,67.79,4.93,6.54,122.91,350.15,11,19,10,6,139.0,24.99000000000001,65,1.03
2025-10-19 12:00:00+00:00,53.62,72.37,8.07,5.71,105.13,411.12,12,19,10,6,146.0,24.99000000000001,65,1.03
2025-10-19 13:00:00+00:00,56.19,76.9,10.53,5.38,92.19,470.58,13,19,10,6,151.0,24.99000000000001,65,1.03
2025-10-19 14:00:00+00:00,59.56,82.52,11.28,5.32,85.17,517.42,14,19,10,6,153.0,24.99000000000001,65,1.03
2025-10-19 15:00:00+00:00,63.04,88.01,10.94,5.34,81.85,550.16,15,19,10,6,155.0,24.99000000000001,65,1.03
2025-10-19 16:00:00+00:00,65.38,91.34,10.05,5.68,80.33,563.67,16,19,10,6,156.0,24.99000000000001,65,1.03
2025-10-19 17:00:00+00:00,70.31,97.32,9.4,6.95,84.19,580.29,17,19,10,6,159.0,24.99000000000001,65,1.03
2025-10-19 18:00:00+00:00,75.13,102.71,8.83,8.43,90.74,593.13,18,19,10,6,161.0,24.99000000000001,65,1.03
2025-10-19 19:00:00+00:00,78.71,105.55,7.91,9.64,96.86,591.33,19,19,10,6,163.0,24.99000000000001,65,1.03
2025-10-19 20:00:00+00:00,82.18,108.63,6.98,10.46,99.78,593.63,20,19,10,6,165.0,24.99000000000001,65,1.03
2025-10-19 21:00:00+00:00,85.95,112.7,6.15,10.77,98.43,602.93,21,19,10,6,167.0,24.99000000000001,65,1.03
2025-10-19 22:00:00+00:00,89.39,116.67,5.47,10.2,92.64,611.66,22,19,10,6,168.0,24.99000000000001,65,1.03
2025-10-19 23:00:00+00:00,92.81,120.97,5.04,8.14,82.45,627.54,23,19,10,6,170.0,24.99000000000001,65,1.03
2025-10-20 00:00:00+00:00,96.15,125.37,5.0,5.36,69.58,654.01,0,20,10,0,172.0,24.99000000000001,65,1.03
2025-10-20 01:00:00+00:00,98.14,128.83,5.32,3.29,56.15,688.49,1,20,10,0,173.0,24.99000000000001,65,1.03
2025-10-20 02:00:00+00:00,100.32,134.12,6.75,2.94,45.61,751.81,2,20,10,0,174.0,24.99000000000001,65,1.03
2025-10-20 03:00:00+00:00,101.79,138.6,8.58,3.83,44.41,819.8,3,20,10,0,175.0,24.99000000000001,65,1.03
2025-10-20 04:00:00+00:00,100.68,138.61,7.49,8.11,76.02,789.66,4,20,10,0,174.0,24.99000000000001,65,1.03
2025-10-20 05:00:00+00:00,101.16,140.15,7.02,7.61,87.85,819.26,5,20,10,0,175.0,24.99000000000001,65,1.03
2025-10-20 06:00:00+00:00,109.4,149.44,5.96,7.35,108.71,844.23,6,20,10,0,179.0,24.99000000000001,65,1.03
2025-10-20 07:00:00+00:00,75.1,104.54,2.04,16.08,167.13,405.34,7,20,10,0,161.0,24.99000000000001,65,1.03
2025-10-20 08:00:00+00:00,64.61,87.53,1.45,12.31,163.48,321.46,8,20,10,0,156.0,24.99000000000001,65,1.03
2025-10-20 09:00:00+00:00,61.74,82.68,1.48,11.01,162.19,303.64,9,20,10,0,154.0,24.99000000000001,65,1.03
2025-10-20 10:00:00+00:00,63.3,84.79,3.36,9.71,144.21,339.89,10,20,10,0,155.0,24.99000000000001,65,1.03
2025-10-20 11:00:00+00:00,66.62,89.97,6.56,8.14,118.94,411.68,11,20,10,0,157.0,24.99000000000001,65,1.03
2025-10-20 12:00:00+00:00,69.42,94.75,10.35,6.91,98.32,489.52,12,20,10,0,158.0,24.99000000000001,65,1.03
2025-10-20 13:00:00+00:00,71.78,99.11,13.14,6.15,82.8,561.29,13,20,10,0,159.0,24.99000000000001,65,1.03
2025-10-20 14:00:00+00:00,74.62,103.72,13.89,5.86,74.72,616.24,14,20,10,0,161.0,24.99000000000001,65,1.03
2025-10-20 15:00:00+00:00,77.06,107.18,13.11,5.95,73.67,650.95,15,20,10,0,162.0,24.99000000000001,65,1.03
2025-10-20 16:00:00+00:00,76.79,106.38,10.97,6.27,79.35,641.11,16,20,10,0,162.0,24.99000000000001,65,1.03
2025-10-20 17:00:00+00:00,78.02,107.64,10.49,6.11,77.45,673.54,17,20,10,0,163.0,24.99000000000001,65,1.03
2025-10-20 18:00:00+00:00,80.57,110.38,10.39,5.75,74.27,721.09,18,20,10,0,164.0,24.99000000000001,65,1.03
2025-10-20 19:00:00+00:00,83.38,112.28,9.91,5.1,70.38,760.14,19,20,10,0,165.0,24.99000000000001,65,1.03
2025-10-20 20:00:00+00:00,88.46,117.01,9.13,4.66,68.08,810.17,20,20,10,0,168.0,24.99000000000001,65,1.03
2025-10-20 21:00:00+00:00,95.69,124.69,8.48,4.56,66.98,879.94,21,20,10,0,172.0,24.99000000000001,65,1.03
2025-10-20 22:00:00+00:00,102.31,131.66,8.15,4.46,64.51,945.49,22,20,10,0,175.0,24.99000000000001,65,1.03
2025-10-20 23:00:00+00:00,107.56,137.34,8.38,3.91,58.18,1005.34,23,20,10,0,178.0,24.99000000000001,65,1.03
2025-10-21 00:00:00+00:00,111.69,142.11,8.97,3.36,51.54,1061.1,0,21,10,1,180.0,24.99000000000001,65,1.03
2025-10-21 01:00:00+00:00,114.2,145.45,9.91,2.99,44.92,1114.5,1,21,10,1,181.0,24.99000000000001,65,1.03
2025-10-21 02:00:00+00:00,115.52,148.92,11.57,2.97,37.55,1179.42,2,21,10,1,182.0,24.99000000000001,65,1.03
2025-10-21 03:00:00+00:00,115.84,151.42,13.14,3.14,33.31,1244.22,3,21,10,1,182.0,24.99000000000001,65,1.03
2025-10-21 04:00:00+00:00,114.75,150.49,13.12,3.39,37.39,1267.15,4,21,10,1,182.0,24.99000000000001,65,1.03
2025-10-21 05:00:00+00:00,112.07,147.8,12.89,3.55,47.54,1276.18,5,21,10,1,180.0,24.99000000000001,65,1.03
2025-10-21 06:00:00+00:00,112.8,148.88,11.54,4.0,68.1,1256.72,6,21,10,1,181.0,24.99000000000001,65,1.03
2025-10-21 07:00:00+00:00,67.38,91.88,3.69,15.18,148.08,469.98,7,21,10,1,157.0,24.99000000000001,65,1.03
2025-10-21 08:00:00+00:00,59.02,78.9,2.02,11.68,157.47,346.48,8,21,10,1,153.0,24.99000000000001,65,1.03
2025-10-21 09:00:00+00:00,55.96,73.7,1.69,9.95,159.78,323.08,9,21,10,1,151.0,24.99000000000001,65,1.03
2025-10-21 10:00:00+00:00,56.59,74.43,3.08,8.52,144.67,350.6,10,21,10,1,152.0,24.99000000000001,65,1.03
2025-10-21 11:00:00+00:00,59.47,78.97,5.69,7.23,122.53,409.61,11,21,10,1,153.0,24.99000000000001,65,1.03
2025-10-21 12:00:00+00:00,61.99,83.33,8.77,6.41,107.39,471.57,12,21,10,1,154.0,24.99000000000001,65,1.03
2025-10-21 13:00:00+00:00,64.38,87.65,11.08,6.02,97.17,530.75,13,21,10,1,156.0,24.99000000000001,65,1.03
2025-10-21 14:00:00+00:00,67.69,93.28,12.12,5.72,90.01,585.89,14,21,10,1,157.0,24.99000000000001,65,1.03
2025-10-21 15:00:00+00:00,71.52,99.36,12.34,5.45,83.91,636.54,15,21,10,1,159.0,24.99000000000001,65,1.03
2025-10-21 16:00:00+00:00,74.36,103.39,11.98,5.36,78.97,670.86,16,21,10,1,161.0,24.99000000000001,65,1.03
2025-10-21 17:00:00+00:00,78.1,108.53,11.85,5.66,76.18,714.48,17,21,10,1,163.0,24.99000000000001,65,1.03
2025-10-21 18:00:00+00:00,82.09,113.5,12.05,5.9,72.85,761.72,18,21,10,1,165.0,24.99000000000001,65,1.03
2025-10-21 19:00:00+00:00,85.89,116.73,11.9,5.66,68.39,793.67,19,21,10,1,167.0,24.99000000000001,65,1.03
2025-10-21 20:00:00+00:00,90.75,120.82,11.35,4.98,62.56,826.37,20,21,10,1,169.0,24.99000000000001,65,1.03
2025-10-21 21:00:00+00:00,95.68,125.29,10.72,4.26,56.41,861.96,21,21,10,1,172.0,24.99000000000001,65,1.03
2025-10-21 22:00:00+00:00,100.92,130.19,10.34,3.66,50.45,903.1,22,21,10,1,174.0,24.99000000000001,65,1.03
2025-10-21 23:00:00+00:00,106.77,135.97,10.3,3.13,45.67,959.73,23,21,10,1,177.0,24.99000000000001,65,1.03
2025-10-22 00:00:00+00:00,111.77,140.98,10.48,2.59,41.06,1015.95,0,22,10,2,180.0,24.99000000000001,65,1.03
2025-10-22 01:00:00+00:00,112.93,142.28,10.66,2.16,35.5,1057.99,1,22,10,2,181.0,24.99000000000001,65,1.03
2025-10-22 02:00:00+00:00,113.37,144.5,11.83,2.18,29.04,1122.97,2,22,10,2,181.0,24.99000000000001,65,1.03
2025-10-22 03:00:00+00:00,114.02,146.88,12.71,2.52,27.55,1192.62,3,22,10,2,181.0,24.99000000000001,65,1.03
2025-10-22 04:00:00+00:00,112.1,145.2,11.36,3.32,42.24,1201.41,4,22,10,2,180.0,24.99000000000001,65,1.03
2025-10-22 05:00:00+00:00,110.27,143.65,9.89,4.01,70.85,1175.78,5,22,10,2,179.0,24.99000000000001,65,1.03
2025-10-22 06:00:00+00:00,116.17,150.34,7.38,5.11,113.5,1104.2,6,22,10,2,182.0,24.99000000000001,65,1.03
2025-10-22 07:00:00+00:00,65.07,95.87,2.0,9.41,160.8,410.86,7,22,10,2,156.0,24.99000000000001,65,1.03
2025-10-22 08:00:00+00:00,55.17,83.4,1.35,7.31,158.43,307.78,8,22,10,2,149.0,24.99000000000001,65,1.03
2025-10-22 09:00:00+00:00,53.31,81.34,1.4,6.51,157.4,291.22,9,22,10,2,145.0,24.99000000000001,65,1.03
2025-10-22 10:00:00+00:00,55.41,84.56,3.21,5.92,141.09,329.9,10,22,10,2,,24.99000000000001,65,1.03
2025-10-22 11:00:00+00:00,59.05,90.28,6.5,5.28,118.8,402.15,11,22,10,2,153.0,24.99000000000001,65,1.03
2025-10-22 12:00:00+00:00,61.84,95.45,10.78,4.9,102.59,479.43,12,22,10,2,154.0,24.99000000000001,65,1.03
2025-10-22 13:00:00+00:00,64.22,100.54,14.65,5.37,95.98,554.9,13,22,10,2,156.0,24.99000000000001,65,1.03
2025-10-22 14:00:00+00:00,67.58,107.37,17.18,6.29,94.67,627.42,14,22,10,2,157.0,24.99000000000001,65,1.03
2025-10-22 15:00:00+00:00,72.99,116.67,18.85,7.12,91.8,700.52,15,22,10,2,160.0,24.99000000000001,65,1.03
2025-10-22 16:00:00+00:00,78.04,124.44,19.62,7.67,87.37,758.59,16,22,10,2,163.0,24.99000000000001,65,1.03
2025-10-22 17:00:00+00:00,84.81,134.13,20.36,8.1,84.07,819.51,17,22,10,2,166.0,24.99000000000001,65,1.03
2025-10-22 18:00:00+00:00,90.78,142.05,20.91,8.09,78.8,871.72,18,22,10,2,169.0,24.99000000000001,65,1.03
2025-10-22 19:00:00+00:00,92.81,142.93,19.81,6.26,68.05,885.14,19,22,10,2,170.0,24.99000000000001,65,1.03
2025-10-22 20:00:00+00:00,94.57,143.5,18.26,4.99,60.36,893.82,20,22,10,2,171.0,24.99000000000001,65,1.03
2025-10-22 21:00:00+00:00,96.67,144.88,16.91,4.3,54.45,905.35,21,22,10,2,172.0,24.99000000000001,65,1.03
2025-10-22 22:00:00+00:00,97.68,145.21,15.9,3.52,46.61,922.21,22,22,10,2,173.0,24.99000000000001,65,1.03
2025-10-22 23:00:00+00:00,98.56,145.62,15.19,2.82,39.72,942.98,23,22,10,2,173.0,24.99000000000001,65,1.03
2025-10-23 00:00:00+00:00,98.97,145.49,14.49,2.31,34.32,956.75,0,23,10,3,173.0,24.99000000000001,65,1.03
2025-10-23 01:00:00+00:00,98.15,143.96,13.76,1.94,29.64,963.24,1,23,10,3,173.0,24.99000000000001,65,1.03
2025-10-23 02:00:00+00:00,96.53,142.85,13.81,1.86,24.17,987.11,2,23,10,3,172.0,24.99000000000001,65,1.03
2025-10-23 03:00:00+00:00,95.65,143.1,13.2,1.95,22.46,1032.07,3,23,10,3,172.0,24.99000000000001,65,1.03
2025-10-23 04:00:00+00:00,93.64,141.64,11.39,2.1,32.39,1050.68,4,23,10,3,171.0,24.99000000000001,65,1.03
2025-10-23 05:00:00+00:00,93.92,142.31,10.53,2.39,55.17,1046.46,5,23,10,3,171.0,24.99000000000001,65,1.03
2025-10-23 06:00:00+00:00,106.16,155.08,8.59,2.76,93.77,1026.98,6,23,10,3,177.0,24.99000000000001,65,1.03
2025-10-23 07:00:00+00:00,63.35,103.36,2.15,9.71,153.53,374.02,7,23,10,3,155.0,24.99000000000001,65,1.03
2025-10-23 08:00:00+00:00,54.5,88.57,1.2,6.93,154.36,289.36,8,23,10,3,148.0,24.99000000000001,65,1.03
2025-10-23 09:00:00+00:00,51.62,83.21,1.1,5.7,153.42,270.7,9,23,10,3,141.0,24.99000000000001,65,1.03
2025-10-23 10:00:00+00:00,53.29,84.94,2.89,4.95,137.68,308.3,10,23,10,3,145.0,24.99000000000001,65,1.03
2025-10-23 11:00:00+00:00,56.98,90.24,6.28,4.45,118.15,385.22,11,23,10,3,152.0,24.99000000000001,65,1.03
2025-10-23 12:00:00+00:00,60.0,95.37,10.88,4.39,105.75,467.51,12,23,10,3,153.0,24.99000000000001,65,1.03
2025-10-23 13:00:00+00:00,62.96,100.65,14.82,4.84,99.07,549.05,13,23,10,3,155.0,24.99000000000001,65,1.03
2025-10-23 14:00:00+00:00,66.72,107.39,16.84,5.44,95.28,618.78,14,23,10,3,157.0,24.99000000000001,65,1.03
2025-10-23 15:00:00+00:00,72.17,115.9,17.4,6.02,92.56,673.86,15,23,10,3,160.0,24.99000000000001,65,1.03
2025-10-23 16:00:00+00:00,76.48,121.77,16.82,6.38,89.62,701.89,16,23,10,3,162.0,24.99000000000001,65,1.03
2025-10-23 17:00:00+00:00,81.28,128.0,16.14,6.8,89.36,728.28,17,23,10,3,164.0,24.99000000000001,65,1.03
2025-10-23 18:00:00+00:00,84.93,131.99,15.51,7.12,89.95,745.05,18,23,10,3,166.0,24.99000000000001,65,1.03
2025-10-23 19:00:00+00:00,86.48,131.61,14.25,7.07,90.09,728.6,19,23,10,3,167.0,24.99000000000001,65,1.03
2025-10-23 20:00:00+00:00,88.05,131.62,12.86,6.87,89.64,713.76,20,23,10,3,168.0,24.99000000000001,65,1.03
2025-10-23 21:00:00+00:00,91.04,134.24,11.71,6.54,85.51,724.83,21,23,10,3,169.0,24.99000000000001,65,1.03
2025-10-23 22:00:00+00:00,94.77,138.64,10.91,6.22,79.13,752.64,22,23,10,3,171.0,24.99000000000001,65,1.03
2025-10-23 23:00:00+00:00,98.72,143.75,10.4,5.97,73.75,781.85,23,23,10,3,173.0,24.99000000000001,65,1.03
2025-10-24 00:00:00+00:00,101.87,147.48,10.18,5.73,68.79,806.98,0,24,10,4,175.0,24.99000000000001,65,1.03
2025-10-24 01:00:00+00:00,102.22,148.02,10.01,4.86,59.11,819.45,1,24,10,4,175.0,24.99000000000001,65,1.03
2025-10-24 02:00:00+00:00,101.64,148.85,10.87,3.67,46.04,850.27,2,24,10,4,175.0,24.99000000000001,65,1.03
2025-10-24 03:00:00+00:00,99.98,148.98,11.66,3.01,40.28,890.11,3,24,10,4,174.0,24.99000000000001,65,1.03
2025-10-24 04:00:00+00:00,94.37,145.58,10.15,2.9,49.88,868.71,4,24,10,4,171.0,24.99000000000001,65,1.03
2025-10-24 05:00:00+00:00,89.03,141.9,8.81,3.05,67.56,829.57,5,24,10,4,168.0,24.99000000000001,65,1.03
2025-10-24 06:00:00+00:00,93.64,149.42,7.27,3.39,96.5,800.62,6,24,10,4,171.0,24.99000000000001,65,1.03
2025-10-24 07:00:00+00:00,63.59,112.94,2.99,15.1,160.73,344.49,7,24,10,4,155.0,24.99000000000001,65,1.03
2025-10-24 08:00:00+00:00,52.27,88.58,1.78,11.75,163.01,269.53,8,24,10,4,142.0,24.99000000000001,65,1.03
2025-10-24 09:00:00+00:00,47.99,79.29,1.57,9.6,162.2,253.68,9,24,10,4,132.0,24.99000000000001,65,1.03
2025-10-24 10:00:00+00:00,49.58,80.9,3.39,8.23,146.48,295.1,10,24,10,4,136.0,24.99000000000001,65,1.03
2025-10-24 11:00:00+00:00,53.55,87.12,6.86,7.15,125.25,374.2,11,24,10,4,145.0,24.99000000000001,65,1.03
2025-10-24 12:00:00+00:00,56.63,92.03,11.59,6.63,109.81,459.09,12,24,10,4,152.0,24.99000000000001,65,1.03
2025-10-24 13:00:00+00:00,59.02,95.7,15.44,6.69,98.99,541.58,13,24,10,4,153.0,24.99000000000001,65,1.03
2025-10-24 14:00:00+00:00,62.22,100.41,16.96,6.78,91.54,606.1,14,24,10,4,154.0,24.99000000000001,65,1.03
2025-10-24 15:00:00+00:00,66.52,106.0,16.62,6.76,86.24,648.33,15,24,10,4,157.0,24.99000000000001,65,1.03
2025-10-24 16:00:00+00:00,69.07,107.92,14.91,6.42,82.34,655.26,16,24,10,4,158.0,24.99000000000001,65,1.03
2025-10-24 17:00:00+00:00,71.13,109.64,13.39,6.07,80.63,659.27,17,24,10,4,159.0,24.99000000000001,65,1.03
2025-10-24 18:00:00+00:00,72.3,110.13,12.34,5.51,78.17,659.11,18,24,10,4,160.0,24.99000000000001,65,1.03
2025-10-24 19:00:00+00:00,72.32,108.26,11.19,5.34,77.34,642.17,19,24,10,4,160.0,24.99000000000001,65,1.03
2025-10-24 20:00:00+00:00,73.56,107.97,9.89,5.74,80.11,627.25,20,24,10,4,160.0,24.99000000000001,65,1.03
2025-10-24 21:00:00+00:00,76.84,110.45,9.11,6.07,80.85,639.63,21,24,10,4,162.0,24.99000000000001,65,1.03
2025-10-24 22:00:00+00:00,81.32,114.83,8.9,6.43,80.23,666.56,22,24,10,4,164.0,24.99000000000001,65,1.03
2025-10-24 23:00:00+00:00,86.7,120.83,8.84,6.77,78.98,700.45,23,24,10,4,167.0,24.99000000000001,65,1.03
2025-10-25 00:00:00+00:00,92.12,126.92,8.78,6.74,74.53,733.84,0,25,10,5,170.0,24.99000000000001,65,1.03
2025-10-25 01:00:00+00:00,95.75,130.59,8.65,4.72,61.91,764.13,1,25,10,5,172.0,24.99000000000001,65,1.03
2025-10-25 02:00:00+00:00,98.07,133.82,9.64,3.48,49.23,816.54,2,25,10,5,173.0,24.99000000000001,65,1.03
2025-10-25 03:00:00+00:00,98.34,135.18,10.72,3.19,41.81,871.59,3,25,10,5,173.0,24.99000000000001,65,1.03
2025-10-25 04:00:00+00:00,95.23,132.09,9.23,2.96,45.34,883.62,4,25,10,5,172.0,24.99000000000001,65,1.03
2025-10-25 05:00:00+00:00,91.51,128.46,7.84,2.88,60.45,878.15,5,25,10,5,170.0,24.99000000000001,65,1.03
2025-10-25 06:00:00+00:00,93.2,131.07,6.3,3.2,87.72,869.89,6,25,10,5,170.0,24.99000000000001,65,1.03
2025-10-25 07:00:00+00:00,62.56,92.44,1.98,14.53,166.36,412.59,7,25,10,5,155.0,24.99000000000001,65,1.03
2025-10-25 08:00:00+00:00,53.77,81.43,1.27,10.75,167.59,320.1,8,25,10,5,146.0,24.99000000000001,65,1.03
2025-10-25 09:00:00+00:00,50.74,77.93,1.18,8.88,164.7,295.83,9,25,10,5,139.0,24.99000000000001,65,1.03
2025-10-25 10:00:00+00:00,51.94,80.05,2.64,7.35,146.57,320.49,10,25,10,5,141.0,24.99000000000001,65,1.03
2025-10-25 11:00:00+00:00,54.85,84.57,5.25,6.02,123.79,374.64,11,25,10,5,149.0,24.99000000000001,65,1.03
2025-10-25 12:00:00+00:00,57.13,88.59,8.59,5.45,109.23,433.06,12,25,10,5,152.0,24.99000000000001,65,1.03
2025-10-25 13:00:00+00:00,59.26,92.48,11.09,5.51,100.58,491.01,13,25,10,5,153.0,24.99000000000001,65,1.03
2025-10-25 14:00:00+00:00,62.08,97.29,11.9,5.56,94.46,537.37,14,25,10,5,154.0,24.99000000000001,65,1.03
2025-10-25 15:00:00+00:00,65.79,102.73,11.49,5.48,90.42,568.87,15,25,10,5,156.0,24.99000000000001,65,1.03
2025-10-25 16:00:00+00:00,68.21,105.31,10.31,5.08,86.2,576.46,16,25,10,5,158.0,24.99000000000001,65,1.03
2025-10-25 17:00:00+00:00,70.3,107.44,9.34,4.56,82.69,584.96,17,25,10,5,159.0,24.99000000000001,65,1.03
2025-10-25 18:00:00+00:00,71.03,107.59,8.67,3.86,77.74,587.9,18,25,10,5,159.0,24.99000000000001,65,1.03
